Democrat Doug Jones Beats Roy Moore to Win Alabama Senate Seat
Alabama drama nears an explosive end
Treasury Says GOP Economic Agenda Would Pay for Tax Cuts
France awards climate grants to U.S.-based scientists on summit eve
New York Port Authority attack: Man held after Manhattan blast
California wildfires: Governor offers grim outlook
Trump urges Alabama voters to back Roy Moore
Ex-South Carolina cop gets 20 years in prison for black motorist's death
Email shows effort to give Trump campaign WikiLeaks documents
Al Franken Announces He Plans to Resign
Trump Jerusalem move sparks Israeli-Palestinian clashes
"Amid calls to resign, Al Franken to make a statement"
Republican Jeff Flake donates to Democrat in Alabama Senate race
"Time magazineâ€™s person of the year is â€œthe silence breakers,â€ù the women who spoke out about sexual harassment and assault on the job, whether that job be movie star or hotel housekeeper. "
Olympics: Russia banned from Pyeongchang Games
Jerusalem: Turkey warns Trump against crossing 'red line'
"US quits UN global compact on migration, says it'll set its own policy"
Trump endorses Roy Moore for Alabama Senate seat despite sex assault allegations
Trump: â€˜I never asked Comey to stop investigating Flynnâ€™
Tax bill: Trump victory as Senate backs tax overhaul
Flynn to testify that Trump directed him to make contact with Russians: Report
Special counsel to charge Flynn with false statements to FBI
White House has plan to replace top diplomat with CIA chief: U.S. officials
"Representataive John Conyers in the hospital, aide says"
CNN planning to boycott White House Christmas party
Matt Lauer fired from NBC for 'inappropriate sexual behavior in the workplace'
Senate tax drama intensifies as bill faces key panel vote
John Conyers Steps Down From Judiciary Committee Role Amid Sexual Misconduct Claims
CFPB Official Sues Trump Administration Over Agency Leadership
Trump to discuss tax plan with Senate Republicans next week: senator
Rival appointments set up showdown to lead agency
Flynn's lawyers no longer sharing information with Trump's legal team
FCC chief plans to ditch U.S. 'net neutrality' rules
Conyers settled wrongful dismissal complaint over 'sexual advances'
Trump declares North Korea a state sponsor of terrorism
Trump calls on NFL to suspend Raiders' Marshawn Lynch
US nuclear chief would resist 'illegal' presidential strike order
Trump risks hypocrisy charges with Franken attack
Special Counsel Mueller Issued Subpoena for Russia-Related Documents From Trump Campaign Officials
"After House Victory, Tax-Overhaul Fight Now Goes to Senate "
Al Franken apologizes after accusations he kissed and groped broadcaster Leeann Tweeden without her consent
Trump to allow imports of African elephant trophies
House GOP set for big tax win
"Cards Against Humanity raises $2.25 million to fight Trump's border wall, promote card game"
"By combining Obamacare with taxes, GOP goes for it all"
Trump tweeted about Podesta emails 15 minutes after WikiLeaks asked Trump Jr. to: report
Sessions faces grilling on Capitol Hill
Millionaires and billionaires to urge Congress not to cut their taxes
Trump Picks Former Eli Lilly Drug Executive as Health Secretary
Trump trades 'short and fat' barb with N Korea's Kim
Trump: I 'really believe' Putin when he says he did not meddle in 2016 election
Mueller Probes Flynnâ€™s Role in Alleged Plan to Deliver Cleric to Turkey
"White House: If allegations against Moore are true, he should step aside"
Woman Accuses Alabama Senate Candidate Of Sexual Contact When She Was 14
Trump trades barbs for flattery in gambit to win over China
Virginia elects its first openly transgender delegate to state House
OPINION: Ed Gillespie transformed for the worse in Virginia race
Dem Northam wins Va. gov race
"Paris climate accord: Syria 'to sign up', isolating US"
Lapse in background check database allowed Texan church gunman to buy weapons: Pentagon
Leaked documents reveal offshore dealings of top Trump officials
"Trump: 'Mental health' is the issue behind the Texas shooting, not guns"
Trump kicks off his 12-day tour of Asia in Japan
"No prison for U.S. Army deserter Bergdahl, who Trump wanted dead"
GOP lawmaker calls for Mueller recusal over uranium deal
"Asked if DNC system was rigged in Clinton's favor, Warren says 'yes'"
Perry links fossil fuel development to preventing sexual assault
Republicans Stick With Big Corporate Tax Cuts in House Bill
"Manafort has 3 passports, traveled to China with phone registered under fake name"
"Trump blames Schumer, Democrats for immigration policies he says led to terror attack"
Sen. Susan Collins insists on keeping taxes for the wealthy as the GOP tax bills take shape
George Papadopoulos: Biggest Trump-Russia news wasn't about Manafort
FBI Is Probing Puerto Rico Power Contract
"Manafort, Gates charged with conspiracy against US"
Clinton team and Democrats 'bankrolled' Trump dirty dossier
"White supremacists chant 'closed borders, white nation' in 'White Lives Matter' march"
First charges filed in U.S. special counsel's Russia investigation: source
Leaked document reveals Whitefish contract blocks government from reviewing costs or profits
"Trump releases some JFK files, blocks others under pressure"
House Republicans just cleared the way for tax reform
Puerto Rico gov requests audit into contract awarded to tiny energy company
White House: Trump to declare opioid crisis a public health emergency
"Republicans, Wall Street score victory in dismantling class-action rule"
Republican Senator and Trump critic says will not seek re-election
Small company from Trump Interior chief's hometown wins massive contract to restore Puerto Rico's power
"Trump, key Republican U.S. senator spar ahead of tax meeting"
Lawmakers want immediate review of travel restriction on Putin critic
Trump Says â€˜No Changeâ€™ to 401(k) Plans Under Forthcoming Tax Proposal
Campaign from former presidents raises $31M for disaster relief
Video debunks John Kelly's claim that Frederica Wilson took credit for FBI building funds
George W. Bush: 'Bigotry seems emboldened' in US
"Senate narrowly passes 2018 budget, paving way for tax reform"
Jefferson Davis school to be renamed after Obama
Senate poised for crucial vote related to tax reform measure
"NFL policy on anthem kneeling unchanged, despite Trump rebuke"
Federal judge in Maryland rules Trump's new travel ban violates law against discrimination
Senators Say They've Reached Bipartisan Deal to Prop Up Obamacare
Drug czar nominee withdraws after report he backed Big Pharma opioid bill
Hustler's Larry Flynt Offers $10M Reward For Info That Impeaches Trump
Haley says U.S. to stay in Iran nuclear deal 'right now'
U.S. Army Sgt. Bowe Bergdahl will reportedly enter a plea in his desertion case on Monday.
U.S. states sue to block Trump Obamacare subsidies cut
"House Democrat unveils articles of impeachment against Trump, but misses chance to force vote"
"Trump scraps key Obamacare subsidies, urges Democrats to fix 'broken mess'"
 Limbaugh breaks with Trump: He shouldn't be allowed to tell NFL players not to kneel
Trump loses patience with Puerto Rico
Trump threatens to revoke NBCâ€™s broadcast license over unflattering report
"In victory for Trump, Supreme Court dismisses travel ban case"
White House lets Jones Act waiver expire for Puerto Rico
Fire crews battle California wildfires as death toll creeps up
49ers safety on Pence's Colts walkout: 'This is what systemic oppression looks like'
Trump demands border wall funds for Dreamer proposal
"Kim Jong Un praises nuclear program, promotes sister to center of power"
Trumpâ€™s New Outreach to Democrats: Health Care
Gun control: where glimmers of compromise may be appearing
"Hurricane-Battered U.S. Shed 33,000 Jobs in September"
U.S. congressman to resign after report alleged he asked woman to have an abortion
GOP Lawmakers Consider Gun-Control Measure
GOP passes bill criminalizing abortion after 20 weeks
"Trump to console Las Vegas after deadly shooting, but he's unlikely to change gun policy"
"Oxfam slams US response in Puerto Rico as 'slow, inadequate'"
Five things to watch as Trump visits Puerto Rico
"Dems, Giffords to push gun reforms in wake of Las Vegas shooting"
"At least 50 dead, more than 400 hurt in Las Vegas concert attack"
Trump slams 'fake news' and 'politically motivated ingrates' for criticizing Puerto Rico aid efforts
"Royal Caribbean cancels cruise, sends ship on rescue mission to Puerto Rico"
Tom Price resigns as Health Secretary over private jet use
4 ideas in the GOP tax plan that Democrats should support
Trump waives Jones Act shipping restrictions for Puerto Rico
Trump 'thinking about' lifting Jones Act to help Puerto Rico
Roy Moore's Alabama win is just the start: GOP establishment beware
Senate won't vote on ObamaCare repeal bill
Obamacare repeal on the ropes as pivotal Republican rebuffs Trump
North Korea accuses US of declaring war
Trump NFL row: US president denies comments were race-related
"Trump stirs backlash feuding with NFL, NBA players"
"Wisconsin, Ohio, California among states targeted by Russian hackers in 2016 race"
McCain to vote no on ObamaCare repeal
North Korea Ramps Up International Rancor With H-Bomb Threat
Brown to replace student loans with grants
"With Timing Tight for GOPâ€™s Health-Law Repeal Effort, Opponents Rush to Mobilize"
Trump blames Hillary Clinton for North Korea nuclear weapons program
OPINION: The most surprising thing about Trumpâ€™s U.N. speech
"OPINION: At U.N., Trump calls for a 'great reawakening of nations' to confront evil"
Donald Trump to call for more pressure on N Korea in first UN speech
"The Real 'Spicey' Crashes The Emmys, As Stars Mock Trump"
Trump at United Nations to meet with world leaders
"Police, protesters clash in St. Louis after ex-cop acquitted of murdering black man"
"Parsons Green: Underground blast a terror incident, say police"
Motel 6 Just Left the Light on for ICE
Daca: Trump 'fairly close' to deal with Democrats on Dreamers
House votes to curb asset seizures
Bernie Sanders flexes power on single-payer
"Seattle mayor, facing sexual abuse allegations, says he will resign"
Five memorable moments from Hillary Clintonâ€™s newest book
Bannon: Trump firing Comey biggest mistake 'in modern political history'
Clinton: I am done with being a candidate
Hurricane Irma roars toward south Florida as millions warned to leave their homes
Why the Giant Mexican Earthquake Happened
"House Passes Deal on Storm Aid, Debt Limit, Government Funding"
"Irma menaces Bahamas and Cuba, on course toward Florida"
DeVos ignites backlash with rewrite of campus sexual assault policy
"Trump Stuns GOP by Dealing With Democrats on Debt, Harvey Aid"
'The clock is ticking': Graham and Durbin urge action on bipartisan DREAM Act by the end of September
Trump Risks GOP Civil War in Pushing Congress for â€˜Dreamerâ€™ Bill
Obama on Trump's DACA decision: 'To target these young people is wrong'
"Trump winds down DACA program for undocumented immigrants, gives Congress 6 months to act"
"Reports: Trump to end DACA, give Congress six months to act"
North Korea nuclear test: Trump condemns 'hostile' move
Robert Mueller Employs Powerful Weapon In Trump-Russia Investigation: The IRS
Comey criticized by senators for appearing to reject Clinton charges before FBI probe finished
Kamala Harris announces she will co-sponsor single-payer healthcare
Blasts Reported at Chemical Plant Flooded by Harvey
Fox News no longer airing in the UK
Houston reels as Storm Harvey bears down on Louisiana
Antifa's unfortunate gift to the far right
"Trump Chides North Korea for Apparent â€˜Contemptâ€™ for Neighbors, World"
White House reverses Obama ban on police getting military equipment
"Heartbreak in Texas: Harvey will drive 30,000 to shelters, FEMA says"
"Storm Harvey: 1,000 rescued as Houston hit by 'catastrophic floods'"
President Trump Pardons Former Sheriff Joe Arpaio
Trump 'closely monitoring' Hurricane Harvey threat
Trump economic adviser Gary Cohn: Neo-Nazis won't 'cause this Jew to leave his job'
White House calls GOP senator's remark about Trump's competence 'outrageous'
Trump-McConnell feud simmers as GOP watches in horror
Trump Tries to Recharge His Base in Arizona Rally
Trump takes in eclipse from White House
Trump commits U.S. to open-ended Afghanistan war; Taliban vow 'graveyard'
"Exclusive: Secret Service depletes funds to pay agents because of Trump's frequent travel, large family"
What time is the eclipse where I live?
How to View the 2017 Solar Eclipse Safely
More than spectacle: Eclipses create science and so can you
Evangelical students returning university diplomas to protest Trump
"After firing, Bannon returns to his 'killing machine'"
Bannon out at White House
Police Hunt Barcelona Driver as Second Attack Hits Catalonia
Direct descendants of Robert E. Lee denounce white nationalists
Trump disbands business councils after CEOs quit in protest
Trump reignites race firestorm
Trump to revoke Obama-era flood risk building standards
North Korea Backs Off Threat to Hit Guam
"Under pressure, Trump calls neo-Nazis and KKK criminals"
Trump Pressed to Disavow White-Nationalist Groups After Virginia Attack
At least one dead as white nationalists ignite Virginia clashes
Venezuela slams Trump as â€˜elitistâ€™ and â€˜imperialâ€™ over possible military interference
Are Trumpâ€™s tweets stupid or strategic?
Trump warns N Korea that US military is 'locked and loaded'
"Anne Frank Center notes 'alarming parallels' between Trump, pre-Holocaust Germany"
Trump Criticizes McConnell for Failure to Advance Health-Law Reform
Google's firing of memo writer strikes nerve in Silicon Valley
Trump: North Korea 'will be met with fire and fury' if it threatens US
Billionaire and WV Governor Jim Justice Switches To Republican at Trump Event
Illinois makes 'Barack Obama Day' a state holiday
"North Korea Rules Out Nuclear Talks, Says U.S. Will â€˜Pay Dearlyâ€™"
Senate blocks Trump from making recess appointments over break
Trump defends McMaster in wake of criticism on the right
DOJ warns the media could be targeted in crackdown on leaks
Mueller's grand jury: What it means
Top allies of Pope Francis criticize religious Trump supporters
"One day after signing sanctions bill, Trump blames Congress for bad relations with Russia"
Trump debuts 'real news' show hosted by daughter-in-law
Senate confirms Christopher Wray as new FBI director
Police take 2 Venezuela opposition leaders from their homes in the middle of the night
Trump fires communications director Scaramucci in new White House upheaval
Trump to cops: 'Don't be too nice'
"VP Pence, in the Baltics, voices support for mutual defense in NATO"
"Graham, Booker writing bill to prevent Trump from firing special counsel"
Priebus forced out; Kelly to replace him as WH chief of staff
Trump may have announced the transgender military ban to save a bill funding the border wall
Obamacare repeal is dead for now. What could that mean for you?
Top U.S. general says no changes yet to transgender policy
Scaramucci rails against 'senior leakers' in White House and threatens to call FBI
Retired transgender Navy SEAL: Tell me to my face Iâ€™m not worthy of serving
Trump: Transgender people 'can't serve' US military
"McCain comes out against GOP healthcare bill, calls for bipartisan plan"
Trump savages 'very weak' Attorney General Jeff Sessions
Trump's DOJ gears up for crackdown on marijuana
"Trump son-in-law Kushner denies Russia collusion, president lashes out"
Trump Russia: US Congress reach deal on fresh sanctions
"Trump talks pardons, lashes special counsel about Russia probe"
Scaramucci Said to Join White House as Spicer Reported to Resign
Mueller Expands Probe to Trump Business Transactions
John McCain's cancer: What is glioblastoma?
DOJ expanding controversial asset seizures programs
GOP Stares Down Loss on Health-Care Bill
McConnell Backup Plan To Repeal Affordable Care Act Falters
GOP Senate Leader Mitch McConnell Abandons Health-Care Bill
White House blasts ethics chief on his way out the door
Senate delays healthcare vote as McCain recovers from surgery
Trumpâ€™s approval rating at record low
Russian lobbying that touched Trump tied to Moscow figures
Centrist Republicans push back on GOP healthcare bill 
Senate Republicans walk tight rope with new healthcare bill
House Democrat files article of impeachment against Trump
"Donald Trump Jr. on Russia meeting: 'In retrospect, I probably would have done things a little differently'"
"Morning After Email Release, Trump Declares Sonâ€™s Innocence, Attacks News Media"
McConnell delays start of recess until third week in August
Report: Trump Son Informed Russia Meeting Was Effort To Aid His Father's Campaign
Republicans debate Plan B if ObamaCare repeal fails
Trump Son Admits To Meeting Russian Lawyer With Offer Of 'Helpful' Info For Campaign
The KKK rally in Charlottesville was outnumbered by counterprotesters
G-20 Riot Leaves Trail of Destruction as German Officials Scramble for Answers
Stakes Are High Ahead of Trump-Putin Meeting
Trump in Poland: â€˜Our values will prevailâ€™
North Korea says its ICBM can carry nuclear warhead; U.S. urges global action
"This July 4th, letâ€™s come together over Trumpâ€™s tweets"
Chris Christie Closed New Jersey's State Beaches â€” And Then Went To The Beach
"Trump tweets mock video of himself tackling, punching CNN logo"
More than half the states refusing to provide voter data to Trump election panel
Pentagon delays acceptance of transgender recruits and officers
State election officials push back on data request from Trump voter fraud panel
President Trump to Senate GOP: Repeal Obamacare now
Trump's attack on MSNBC host sparks uproar
Trump's travel ban to go into effect Thursday
Reporter accuses White House of 'inflaming' media tensions in heated exchange
Why Republicans' health-care debacle will haunt them for years
Delaying the Senate health care vote likely won't solve the problem
Senate health care bill in jeopardy after devastating CBO report
U.S. Supreme Court Rejects Appeal Seeking Gun-Carrying Rights
Supreme Court Allows Implementation of Most of Trump Travel Ban
Anthony Kennedy retirement watch at a fever pitch
Former Obama intelligence official: Russian hack â€˜the political equivalent of 9/11â€™
"Senate GOP Health Bill Would End ACA Penalties, Cut Taxes on High Incomes"
Senate Health Care Bill Could Be In Jeopardy As Conservatives Announce Opposition
Trump stirs the pot on Nancy Pelosi: 'I certainly hope' Democrats don't force her out
"After weeks of secrecy, Senate to unveil healthcare bill"
Five Takeaways from Georgiaâ€™s special election
Republican Karen Handel wins Georgia House special election
Sean Spicer might be leaving White House podium
Finsbury Park attack suspect named as Darren Osborne
Russia condemns US downing of Syrian warplane
Missing sailors found dead in flooded compartments on US Navy destroyer
"'Mad as hell,' Philando Castile's mother reacts to not guilty verdict"
Trump outlines new Cuba policy in speech in Miami's Little Havana
"Trump keeps policy on Dreamers, tightens restrictions on older undocumented"
Trump goes after 'Crooked H' Clinton and 'Dems dealings with Russia' as special counsel probe expands
The Russia investigation is now inside the Oval Office
"OPINION: After baseball attack, the hate in politics has got to go"
"Republican House Whip Steve Scalise, congressional staffer shot in Virginia shooting"
6 questions for Attorney General Jeff Sessions
Appeals court refuses to reinstate Trump travel ban
Jeff Sessionsâ€™s Testimony to Keep Russia Probe in Focus
"General election 2017: Theresa May is a dead woman walking, says Osborne"
Trump: Willing to Testify Under Oath That He Didnâ€™t Ask Comey to Ease Flynn Probe
Comey hearings fallout? Depends on the listener.
Comey accuses Trump administration of 'lies'
49 questions for James Comey
James Comey testimony: Trump pressed me to shut down Michael Flynn investigation
5 Unanswered Questions Raised By The Leaked NSA Hacking Report
"Accused NSA leaker Reality Leigh Winner left easily followed trail, FBI says"
Trump won't try to block James Comey's testimony
Trump says he's calling it a 'travel ban'
London attack: Seven killed in vehicle and stabbing incidents
White House weighs blocking Comey's testimony
Trump admin appeals travel ban case to Supreme Court
"In election blame game, it's time for Hillary Clinton to take her share"
Appeals court sides with transgender student in bathroom fight
US successfully 'intercepts and destroys' target in missile test
Mike Dubke Quits as White House Communications Director
Don't Say 'Thank You For Your Service' This Monday
What Greg Gianforte's win in Montana taught Washington
What the Federal Budget Does With Your Money
Montana GOP hopeful charged with assault of reporter
Manchester attack: May to tell Trump to stop intelligence leaks
Trump tells Pope Francis: 'I won't forget what you said'
Manchester attack: 22 dead and 59 hurt in suicide bombing
Trump lands in Israel: What to watch
"Trump reaches out to Muslims, calls for sharing 'burden' in terror fight"
"Speaking on Islam, will Trump hit reset with Muslims?"
"Roger Ailes, former Fox News chairman, dead at 77"
Special counsel appointed in Russia probe
"Trump Asked Comey to Drop Flynn Investigation, According to Memo Written by Former FBI Director"
Trump Claims â€˜Absolute Rightâ€™ to Disclose Information to Russia
WannaCry ransomware cyber-attacks slow but fears remain
"North Korea tests missile, raises new fears in Pacific"
Trump's war with Comey intensifies
Trump threatens Comey in new tweet
Comey Dismissal Upends Probes of Trump Campaign Ties to Russia
Trump fires FBI director James Comey
Sally Yates Testifies: 'We Believed Gen. Flynn Was Compromised'
Many French voters yet to be convinced by Macron
Tense France chooses between Marine Le Pen and Emmanuel Macron
Trump signs executive order to 'vigorously promote religious liberty'
Senate GOP vows big changes for ObamaCare bill
What to watch in Thursday's health care vote
"They hate Obamacare, but Republicans can't bear to kill all of it"
Trump: US â€˜needs a good shutdownâ€™
"U.S. Congress negotiators set spending plan to avert shutdown, bolster defense"
Trump rallies his base on his 100th day
Six things Trump can do to squeeze North Korea --without sparking war
Trump agrees 'not to terminate NAFTA at this time'
Five things to watch for in Trumpâ€™s tax plan
Trump Willing to Hold Off on Border-Wall Funding
French election: Macron backed by mainstream parties to shut out Le Pen
March for Science: Protesters gather worldwide to support 'evidence'
Paris shooting casts shadow over final day of French election campaign
Fox ends ties with top-rated host Bill O'Reilly
Democrat Jon Ossoff Advances To Runoff For Tom Price's Georgia House Seat
Georgia Votes in Critical House Race Seen as Part of Trump Referendum
Donald Trump Rejects Protests Seeking Release of His Tax Returns
Search for suspect in Facebook homicide video widens to 5 states
Why We Need Easter More Than Ever This Year
North Korea surprises with display of new missiles
OPINION: Why the 'mother of all bombs' and why now?
Satellite photos show North Korean nuclear site 'primed and ready'
Spicer apologizes for Hitler comparison: 'It was a mistake to do that'
Tillerson Arrives in Moscow as Tensions Rise Over Syria
OPINION: Tillerson can survive this Russia trip. Really.
US envoy Nikki Haley says Syria regime change is 'inevitable'
Egypt's Coptic churches hit by deadly blasts on Palm Sunday
Senate confirms Trump Supreme Court pick Neil Gorsuch
Congressional Leaders Urge Trump Administration For Broader Syria Strategy
Senate Eliminates Filibuster for Supreme Court Nominees
Senate Is Running Out of Compromises to Avoid â€˜Nuclear Optionâ€™ in Gorsuch Vote
White House Tailors Health-Law Tweaks for Conservative Appeal
"Ten dead, 30 Injured after explosion rocks Russian subway train"
Senate panel to vote on Supreme Court nominee Neil Gorsuch
Ivanka Trump and Jared Kushner still benefit from $700 million business empire
